"date","accession","time","temp","pop","hour","minute","day"
"July 19 2018",16119085,09:10:00,25.06,"pop2",9,10,"July 19 2018"
"July 19 2018",16119086,09:10:00,29.11,"pop2",9,10,"July 19 2018"
"July 19 2018",16119087,09:11:00,26.06,"pop2",9,11,"July 19 2018"
"July 19 2018",16119088,09:16:00,24.33,"pop2",9,16,"July 19 2018"
"July 19 2018",16119089,09:16:00,25.61,"pop2",9,16,"July 19 2018"
"July 19 2018",16119090,09:17:00,24.22,"pop2",9,17,"July 19 2018"
"July 19 2018",16119091,09:17:00,28.22,"pop2",9,17,"July 19 2018"
"July 19 2018",16119092,09:18:00,26.94,"pop2",9,18,"July 19 2018"
"July 19 2018",16119093,09:18:00,25.56,"pop2",9,18,"July 19 2018"
"July 19 2018",16119094,09:19:00,26.94,"pop2",9,19,"July 19 2018"
"July 19 2018",16119095,09:19:00,28.83,"pop2",9,19,"July 19 2018"
"July 19 2018",16119096,09:20:00,28.11,"pop2",9,20,"July 19 2018"
"July 19 2018",16119097,09:21:00,29.78,"pop2",9,21,"July 19 2018"
"July 19 2018",16119098,09:22:00,26.33,"pop2",9,22,"July 19 2018"
"July 19 2018",16119099,09:23:00,24.11,"pop2",9,23,"July 19 2018"
"July 19 2018",16119100,09:24:00,25.39,"pop2",9,24,"July 19 2018"
"July 19 2018",16117002,09:25:00,29.28,"pop3",9,25,"July 19 2018"
"July 19 2018",16117003,09:25:00,24.56,"pop3",9,25,"July 19 2018"
"July 19 2018",16117004,09:26:00,27.06,"pop3",9,26,"July 19 2018"
"July 19 2018",16117005,09:27:00,24.39,"pop3",9,27,"July 19 2018"
"July 19 2018",16117006,09:27:00,22.72,"pop3",9,27,"July 19 2018"
"July 19 2018",16117007,09:28:00,25.89,"pop3",9,28,"July 19 2018"
"July 19 2018",16117008,09:28:00,25.89,"pop3",9,28,"July 19 2018"
"July 19 2018",16117009,09:29:00,25.5,"pop3",9,29,"July 19 2018"
"July 19 2018",16117010,09:30:00,26.33,"pop3",9,30,"July 19 2018"
"July 19 2018",16117011,09:30:00,25.11,"pop3",9,30,"July 19 2018"
"July 19 2018",16117013,09:31:00,25.72,"pop3",9,31,"July 19 2018"
"July 19 2018",16117014,09:32:00,29.61,"pop3",9,32,"July 19 2018"
"July 19 2018",16117015,09:33:00,27,"pop3",9,33,"July 19 2018"
"July 19 2018",16117016,09:35:00,26.94,"pop3",9,35,"July 19 2018"
"July 19 2018",16117017,09:37:00,28.39,"pop3",9,37,"July 19 2018"
"July 19 2018",16117018,09:37:00,27.33,"pop3",9,37,"July 19 2018"
"July 19 2018",16117019,09:38:00,26.78,"pop3",9,38,"July 19 2018"
