"accession","year","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x1_adjusted","y1_adjusted","x2_adjusted","y2_adjusted","x3_adjusted","y3_adjusted","x4_adjusted","y4_adjusted","x5_adjusted","y5_adjusted","x6_adjusted","y6_adjusted","x7_adjusted","y7_adjusted","x8_adjusted","y8_adjusted","x9_adjusted","y9_adjusted","x10_adjusted","y10_adjusted","x11_adjusted","y11_adjusted","x12_adjusted","y12_adjusted","x13_adjusted","y13_adjusted","x14_adjusted","y14_adjusted","x15_adjusted","y15_adjusted","x16_adjusted","y16_adjusted","x17_adjusted","y17_adjusted","x18_adjusted","y18_adjusted","x19_adjusted","y19_adjusted","x20_adjusted","y20_adjusted","x21_adjusted","y21_adjusted","width","height","image_size","px2_cm2","all_area","convex_area","a_mid","a_distal","a_proximal","a_mid_branch","a_distal_branch","a_petiolar","veins","r1","r2","r3","r4","r5","r6","r7","blade","veins_to_blade","solidity","sinus_dist","sinus_prox","distal_lobing","proximal_lobing","px_cm","midvein_length","distal_length","proximal_length","petiolar_length","dist_branch_length","mid_branch_length","pop"
"16113026",2019,6433.667,7922.667,6431.667,7874,6393,7852,6345,7865.333,6897,7921,6856,7921,6892,7895,7055.667,7377.333,7029,7408,7025,7360,6309,6836,6302.333,6876,6250.333,6832,7603,8538,8431,7782,8095,7494,8551,7002,8437,5964,6691,7074,7009,5478,6061,4596,-465.712825632907,430.753945186668,-462.5246605088,396.425789621413,-487.57379038325,377.345212165677,-522.503183860024,382.169971966792,-140.531472321272,473.294471266835,-169.292617687475,469.426612947629,-141.586140870825,454.584006117633,22.0605174505988,106.885101952833,0.460783924851598,125.882025541786,2.18304289697454,91.8330886916751,-450.651647906384,-343.29439248982,-459.102011050889,-315.863689971918,-491.428688928877,-351.634885794153,296.514870254083,972.717267957228,948.669242267136,520.501677504852,740.137494776574,286.774597975111,1106.43185038724,-15.3410148691384,1124.38468852354,-754.243569466895,-205.134397908369,-140.302332121705,168.503311942952,-1229.88304087665,-413.304365364883,-1938.03084330586,13600,9355,"13600 x 9355",101124,45.1160996510325,61.5096560768065,1.13929561286617,0.65341639966757,0.370469285782677,0.0936781278430519,0.177249574779375,0.125079110794668,2.55918811173351,5.16500533997864,3.41687696788098,5.49728372097628,7.88607855701909,6.00834618883747,5.16525977018316,9.41806099442269,42.5569115392983,0.0601356634954649,0.733479953045038,15.9823780704877,0.411178355286579,0.299410634714464,0.852476436508871,318,10.305572505829,8.72916293992282,6.294705437363,2.99732098582141,4.90071404644972,4.8651386526218,"pop5"
"16113026",2019,2490.667,4731.333,2518.667,4697.333,2484,4658.667,2441.333,4643.333,2743,4818.667,2711,4800,2751,4797.333,3095,4457.333,3061.667,4474.667,3069.667,4426.667,2673.667,3840,2664.333,3884,2632.333,3833.333,3066,5378,3576,5180,3408,4874,4020,4646,4278,4196,2910,4196,3318,2990,2982,2336,-388.358441140014,468.059819522191,-370.409256225042,428.599253876562,-413.22330665408,400.680629973971,-457.693715116812,396.981960873361,-126.214544677918,486.747808237083,-161.394288457397,477.161000285299,-124.048775378845,464.42722680949,116.283862540214,53.5040923831049,89.0157555259217,78.481041222246,84.3827456445167,30.8107648989792,-441.646601245189,-425.932387425766,-439.301583927825,-381.724542969144,-482.640066692353,-421.731745305597,323.449184664969,936.118363243015,757.792022700654,617.862270413662,520.067010636613,369.800628781762,1043.72603797495,-2.98056429805981,1174.25820072411,-496.54719339943,-126.213659220521,-147.761101788611,-45.8361063149943,-1398.25363722022,-531.994475360952,-1934.30368811389,13600,9355,"13600 x 9355",101124,19.0820777648134,29.1488274978145,0.679948666983153,0.491131457967313,0.175663245673581,0.100949092203614,0.110373339222102,0.0586864394209267,1.61675224147069,1.72666147502076,1.16712981037635,3.05224339809544,2.29879200783195,2.41134275685792,3.31347858020349,3.49567749495669,17.4653255233426,0.0925692589760142,0.65464306467367,9.25809896760413,0.808650765396938,0.339459802671074,0.780106462427407,318,7.4608084861562,5.78895531177595,3.67346230433801,2.08190015548518,3.0148292515082,3.41826213736068,"pop5"
"16113027",2019,10438,5105.333,10472.667,5057.333,10414,5008,10339.333,5014.667,10805,5368,10768,5334,10830,5341,11086,4735,11033,4762,11056,4702,10306,4243,10312,4296,10237,4251.667,11140,6278,11998,5924,10966,5048,12550,4604,12622,3404,10510,4814,11068,2900,10198,2016,-325.600118936188,308.856745303938,-302.052924871864,274.589945228246,-344.04931492653,240.922477972396,-396.356846318956,246.830886465834,-63.6412045013975,487.216080936814,-90.1748936302265,463.956206313389,-46.5349692528361,467.850547441034,123.213082290363,38.2202376858129,86.4504895847872,58.0463026432873,101.609930077992,15.5472429632865,-432.449071124888,-294.340952626004,-427.365274260177,-257.232961324156,-480.745401066163,-287.121726878258,186.500344721556,1120.53776830174,783.004864745875,857.913249233249,44.1196341713736,259.923939809017,1148.8051428472,-77.8226511281094,1179.61299937834,-921.422194473205,-279.846914487066,103.153036294396,80.3955942033827,-1249.67713257548,-544.895148644574,-1855.94704758723,13600,9355,"13600 x 9355",101124,37.7087678790398,64.7511910426808,1.30947770613797,0.838713900755466,0.429241435707445,0.239527708555832,0.161114077765911,0.110161781575096,3.08823661049772,4.44686721253115,2.79255805248995,2.78738937838701,8.63972944108224,3.10751156995372,3.73875637830782,9.10771923578972,34.6205312685416,0.0892024615839414,0.582364081213333,20.7213124480835,6.32111071555714,0.0793125477534723,0.281255502381266,318,9.43602938277973,8.55388819588588,5.52771478475302,3.11985702741713,4.7090819603506,4.92378048612475,"pop5"
"16113027",2019,6302.667,7459,6324,7425.667,6285.333,7385.667,6217.333,7373.667,6577.333,7692.333,6542.667,7663,6584,7672.333,6746.666,7317.667,6702.666,7331,6722.666,7280.333,6349.333,6744.333,6348,6805.667,6300,6741.667,6830,8460,7694,8190,7658,7968,8036,7500,8186,6588,6644,7026,7112,5700,6404,4860,-375.110593806058,288.244443898773,-361.736297852865,257.026671561909,-400.093783475877,228.59915065767,-459.347851419852,227.999193815778,-109.78454583761,447.168041044138,-143.25538794062,427.208517902292,-106.9518799038,429.299314017369,-19.0991293874303,106.181024488391,-54.4742304606435,123.65363624916,-44.6651120410537,77.9486929445337,-436.067098353905,-323.335722788844,-428.573684302942,-271.224424374227,-478.206017548562,-318.657810813605,212.030566906928,1061.53863690858,905.517852951334,711.508003584891,843.833912473128,528.628676465306,1098.05164477802,79.2943691240825,1096.8355833837,-713.869214727214,-147.014224334641,-126.305302934817,62.7838031964605,-1314.65369443594,-654.673527023707,-1926.25220258823,13600,9355,"13600 x 9355",101124,31.63358964187,41.549751977221,0.850211513147337,0.554119652881968,0.230711239557655,0.224404305056086,0.124665471213585,0.0949352434188886,2.07904742527552,3.61676940192235,2.05603937739804,5.0409950050334,5.94924329536014,2.70040550380211,3.36764493152469,6.82344470155453,29.5545422165953,0.0703461217581678,0.761342442169394,10.4483802064792,0.532217871128515,0.246421336509125,0.917922292744934,318,7.93801201605282,6.45075415400446,4.93745259720466,2.60256121552692,4.16052778905608,4.1460603929028,"pop5"
"16113027",2019,2616.333,5015,2620.333,4987.667,2571.333,4960.667,2509,4963.333,2910,5221,2871,5202,2923,5194,3123,4790,3087,4808,3101,4740,2655,4252,2655,4304,2605,4252,3208,5924,3800,5532,3368,5084,4128,4892,4408,4140,2816,4708,3312,3308,2752,2436,-355.21787079592,346.22485951797,-355.204390133413,320.621702575352,-403.754938085076,302.41134885981,-460.566679677016,313.191895914313,-58.3361167042554,495.885787316941,-96.6454430263402,483.675330270178,-50.0238222287713,469.384519006106,79.3800324314033,72.1140148185931,48.7699378400807,93.436661417289,52.5166733481469,29.198821265998,-421.786456410086,-358.725681878304,-414.832786104356,-311.034265649083,-467.64358739972,-352.039460430486,308.980657550274,1100.78716920221,799.509112316657,662.102400301322,343.394956393776,308.991459943338,1014.7482570766,31.2695109363221,1170.98742004338,-695.864579255553,-213.148155019371,37.9617196851901,54.5403838589214,-1312.36526478692,-575.667185274913,-2037.22794903058,13600,9355,"13600 x 9355",101124,22.39565860231,36.2046060331869,0.863630878372107,0.667881561251574,0.248370639566213,0.168921324314703,0.107600569597722,0.107565958625054,2.16397093172737,2.63533879197817,1.83928422036315,2.19037280467545,3.87801115462205,1.44705232684623,2.7951270469918,5.44650132510581,20.2316876705827,0.106959486868406,0.618585894341206,12.0488904711048,1.76005695977216,0.174836182846688,0.580241104576356,318,7.97127908275727,6.27339482048214,4.07344249446318,2.45295617318769,3.23024708993212,3.6841457983954,"pop5"
"16113028",2019,10821,5877.5,10815.5,5838.5,10767.5,5813,10705,5810.5,11144,5851,11092,5849,11138,5821,11227,5372.667,11205.668,5412.667,11196.334,5366,10820.333,4974,10819,5015.333,10777.667,4970,12010,6214,12556,5410,12466,5302,12514,4906,12442,3988,11392,4576,11452,3550,10744,2872,-490.716382089622,493.696034523832,-490.596231619009,462.113195865945,-525.756503321523,436.356500924166,-575.068921566096,427.185095759982,-231.336562261667,509.81019828352,-272.373694124135,502.243077077589,-232.648197943372,485.312248057631,-110.460280351167,139.750661766236,-131.989267890589,169.041458304941,-134.03008079504,130.933194532767,-387.344533935901,-223.397034781776,-393.155635456068,-190.748515517464,-420.744219079587,-231.477956907443,414.175385230342,897.475235503258,939.939063051132,322.211135606556,880.935028072104,226.15261484267,964.567183242674,-82.5925141956734,1012.99673887045,-819.395954346212,112.099033868443,-473.508422059489,277.703451133049,-1280.84070769536,-206.195373034412,-1900.31954554567,13600,9355,"13600 x 9355",101124,35.9130783518252,43.0638437487636,0.88586776081344,0.526608055179634,0.323883301689015,0.119706993943147,0.20531752875681,0.0847672164866896,2.14615085686874,4.42259997626676,1.65278024999011,4.88158938778129,6.00780242079026,4.77515006328855,4.92452613375649,7.10247926308293,33.7669274949564,0.0635577772715417,0.833949671593267,6.937700249199,0.213065147739409,0.559470905020485,0.968220045068832,318,9.24452897975411,7.76766181532968,5.64329976438667,3.02959310755975,4.35824758192268,4.95909751358525,"pop5"
"16113028",2019,7025,7806,7023.666,7764.667,6989.666,7734.667,6930.333,7732.667,7361.666,7797.333,7305,7792.667,7361,7764,7494,7227,7479.333,7247,7468.666,7209.667,6966,6847,6974,6928.333,6926,6857.667,8224,8528,8854,7532,8362,7304,8698,6788,8650,5984,7630,6380,7738,5240,7192,4338,-434.075949504659,503.440657016537,-432.694411573695,472.725468173198,-456.176950449384,448.537684518172,-500.043700625401,443.652498045393,-184.020352877672,516.323401391762,-225.757259555267,509.614952137005,-182.602438106538,491.576637409657,-53.2181237750558,101.144943878157,-65.2372199654757,115.12910388869,-71.0032976272556,86.8437397051364,-422.813361786678,-210.815567953214,-421.547569758369,-150.067513754175,-453.075678416928,-205.202438691641,413.294593667256,1107.39446217729,937.41032221076,405.224554123613,585.783637348573,208.000793062905,864.440328986041,-155.222604022121,874.967811672717,-753.951996730808,96.1680133552282,-518.906702137534,241.60184930564,-1357.75460690385,-111.400242523846,-2057.68746533417,13600,9355,"13600 x 9355",101124,40.897315089504,50.5716950586505,0.943359644812044,0.529258055016319,0.361093554556627,0.374021379692284,0.0872255201535068,0.184824204827626,2.47978235905841,6.52270911949692,3.01142148748067,4.73432997552006,4.89047110478225,5.41455153573836,6.06268207734079,7.78136743008583,38.4175327304449,0.0645481940877803,0.808699709236033,7.59677227957755,2.07760768956924,0.621017189403028,0.767127396730249,318,10.703091827395,7.58515505814427,5.80855933151803,3.62737819386137,4.06248640825256,5.71655291657092,"pop5"
"16113028",2019,2680.333,5770,2681.667,5732.667,2644.333,5698,2589.667,5696.667,3093.667,5756.667,3060.333,5756.667,3088.333,5726,3365.667,5128.667,3344.333,5148.667,3344.333,5114,2740.333,4719.333,2741.667,4778,2691,4722,3846,6470,4524,5768,4008,5372,4656,4784,4620,3986,3426,4532,3462,3308,2574,2662,-501.051808155395,493.29119841971,-498.121020237811,465.060582213464,-524.638478843353,436.862620132803,-566.007929011629,433.041362339936,-187.050291649,504.437301444637,-212.318172415355,502.723334404688,-189.516741783805,480.916799865083,51.421984991582,42.3856398857358,34.2219997192354,56.4491138911595,36.0045069303095,30.1707907818047,-401.547354626131,-300.051648485754,-403.552693061075,-255.512223485723,-439.079949332501,-300.566609125881,346.555974928229,1083.8423280173,896.589814900437,586.572794061125,525.812364620875,259.864694940385,1047.24391667249,-152.532954568495,1060.98670152554,-759.284969477879,127.835095392445,-406.798431626755,218.059471839546,-1332.7654096246,-421.847392404631,-1868.10631400274,13600,9355,"13600 x 9355",101124,41.7981106809462,51.721867652585,1.03989341303741,0.556530318663201,0.35243428694968,0.218646197297395,0.0912421097958909,0.11756972737422,2.3763160531178,5.00265782603539,3.38535103492252,5.29316825767379,5.15255402278387,4.99398901348842,7.09233113800876,8.50174333491556,39.4217946278283,0.0602792459235311,0.808132277080625,7.85077726355761,2.07297970808117,0.536970938773142,0.745925699390677,318,9.54603164811811,8.21257186985402,5.79583445652217,3.29844829780642,4.24049308263639,5.06607674055765,"pop5"
"16113029",2019,10821.333,5597,10816,5546.667,10774.667,5524,10717.333,5527.667,11098,5560,11048,5572,11086,5532,11090,5059,11078,5094,11057,5047,10600,4956,10610,4984,10556,4971,12209,5868,12581,4712,12385,4644,12293,4072,11413,3256,11085,3548,10797,3408,9761,3284,-503.596126862181,381.374779645666,-487.620467403983,345.532384243389,-506.546691317923,314.266712395848,-546.439138137706,294.453452420759,-303.594197027567,464.03187215447,-341.803222226248,452.65875790602,-300.767833280534,440.583597922869,-114.328924596951,124.781406767272,-135.977346376705,143.60255575958,-131.808187137708,103.909962305828,-403.076773334368,-134.68518847381,-407.245023532953,-112.013891560519,-438.425605155858,-141.714541090001,322.169219790127,1102.29328601518,1020.85298976251,471.200698223488,915.765346332905,349.432781676248,1076.25408259833,-70.0877001101218,802.830789785895,-959.447392400333,469.322723257888,-890.956250676588,330.479486516044,-1096.77303612202,-316.445101653005,-1582.44424700322,13600,9355,"13600 x 9355",101124,44.0259458541541,44.7257599437866,0.72713640129461,0.55678914061446,0.370974294484984,0.103813140302994,0.149623234840394,0.14206320952494,2.05039942106238,6.91671611091333,2.38859008247286,6.24352166152458,9.14821407381037,4.41713721272891,4.81107260393184,8.05029468771014,41.975546433092,0.0488474741914478,0.984353220816995,1.79913769233812,1.09932360270559,0.848947485814693,0.927127007155883,318,7.70025715826505,7.42622770532235,6.16635557134379,3.69640678552635,4.94291335239849,4.94891829141007,"pop5"
"16113029",2019,6925,7427,6925.667,7382.333,6883.667,7348.333,6835,7347,7099.667,7425,7057.667,7425,7094.333,7393.667,7440,6819,7427,6844,7416,6808,6898,6418,6895,6471,6865,6422,8239,7978,8701,6712,8509,6598,8527,6232,8119,5470,7771,5614,7609,5176,6943,4538,-500.387631338048,513.687560945039,-493.530532530537,479.653623587868,-520.789864026816,447.706771416215,-557.785439240211,439.772376505099,-366.64557425275,536.980709144407,-398.736521396777,531.012242756014,-366.268506507958,512.282103273468,-20.4908374495515,122.317663955861,-33.9764082253169,139.572035754708,-37.2653517634636,110.502339862869,-377.632226266612,-261.096111931371,-387.456072933681,-221.026711944033,-403.414967250099,-262.729340556154,425.299977405905,1121.41795881903,958.207025697482,219.758253749988,827.705676093286,105.369836583546,893.469860539583,-171.721931505087,690.014264187036,-811.9227888911,403.65453166204,-751.349691615413,342.117742156897,-1109.03365361549,-76.089144560402,-1691.15324629546,13600,9355,"13600 x 9355",101124,38.7421799028916,40.2967070181165,0.670114275542824,0.520899880344881,0.33087388750424,0.167897828408686,0.0966338356868795,0.114839207309837,1.90125891479735,8.39504755547634,2.29557725169096,4.2063822040268,5.27960721490447,3.99598209623811,6.33555499683553,6.33276966892132,36.8409209880935,0.0516072580110526,0.961422973978345,1.50967129464815,0.0448558205767177,0.866554588068818,0.931116639199591,318,8.83934571768234,7.07854008643944,5.99366317489307,4.04205091692047,3.92155197270282,4.57517289218607,"pop5"
"16113029",2019,3176.5,4682,3157,4645.5,3120.5,4625,3081.5,4627,3224.5,4666,3207,4680.5,3218.5,4639,3468,4238,3458,4262,3443,4231,3067,3992,3066,4025,3040,3993,4188,4901,4386,4187,4272,4103,4230,3755,3942,3287,3648,3341,3480,3023,2934,2747,-471.239262082733,505.425543508412,-481.274535475633,460.946794883327,-514.049970364115,428.490689450483,-556.064230406045,419.204527498582,-415.568281997199,502.472968462039,-438.40071146298,512.755893526607,-414.042252048853,472.035790694171,-31.6765564138291,119.059137398152,-49.3213893622267,141.628136259447,-56.1855882760134,104.308575018269,-385.677249661802,-259.58856258962,-396.394767965143,-224.825757901796,-414.651513212594,-266.426014891183,539.185837265362,1034.01338869371,958.422312651161,333.47367965037,861.898841844658,210.887339966989,919.101723586074,-171.076135240415,750.092566758976,-752.48912640516,421.981458845344,-781.145120954439,336.559011983215,-1168.10550031284,-162.695444205627,-1621.0462467151,13600,9355,"13600 x 9355",101124,19.6110381808473,19.9604507831969,0.362441161346466,0.315645890194217,0.189935129148372,0.0625964162810015,0.0665420671650647,0.0894112673549306,1.08657193149005,3.6315266405601,0.868805871998734,2.74049681579051,2.45105019579922,2.25883568687947,3.39417942328231,3.17957161504687,18.5244662493572,0.0586560453005092,0.982494753943947,0.424884300462798,0.0754716981132075,0.884123933979762,0.945287759311547,318,5.93209634266923,4.93519233898017,4.11680876938112,3.14015420966932,2.87062999940591,3.36079894405245,"pop5"
"16113030",2019,11270,4833.667,11296.667,4803,11247.333,4765,11188.667,4767,11452.667,4993,11419.333,4971,11470.667,4968.333,11767,4655.667,11745.667,4670.333,11749.667,4626.333,11233.667,3923,11233.667,3961.667,11197.667,3921.667,11815,5863,12699,5423,12507,5095,12967,4835,13375,4107,11523,4427,11727,2807,11103,2051,-318.092452503736,308.133540318029,-300.00096677316,281.29938767136,-342.692151871348,256.067792647646,-388.865252261559,263.359385288891,-158.207803259203,416.283653670976,-186.695560037896,402.140440003114,-146.382374799701,395.035406339494,57.3935177812465,119.067275844814,41.9602397488883,132.735493894003,40.8385263832981,97.5698747199434,-435.458008571703,-408.092629691038,-431.693961042227,-377.531429543642,-464.041055631548,-405.641763803728,212.859325911668,1068.63334448582,868.713672443057,634.817789079125,685.033583013622,394.267021688669,1023.29359051714,143.992267974089,1274.89684545494,-471.113250926536,-157.716169869393,-37.9118111521793,-154.18013572351,-1338.1681003599,-720.963408908877,-1874.94368814895,13600,9355,"13600 x 9355",101124,28.8020850842083,46.6774064718122,0.724642452172616,0.50786226261318,0.281311371845515,0.0943183967752513,0.105933857882253,0.103977562200755,1.81804590348957,4.59093054072233,2.2986489156332,3.38679565736613,4.68122238044392,2.83444648209615,3.9047055996154,5.28728960484156,26.9840391807187,0.0673748615362464,0.617045531473593,16.6609706894506,1.21435069815276,0.195843371943204,0.812024413379897,318,8.54539135796025,6.94743553321034,4.8408609490566,3.01592164928802,3.84535699804964,3.89272054733881,"pop5"
"16113030",2019,6827,7072.5,6842,7049.5,6822,7018.5,6774.5,7018,7056.5,7211.5,7035.5,7204,7067.5,7192.5,7193.333,6899.667,7169.333,6914.333,7178.666,6875.667,6857.333,6309.667,6849.333,6351,6826.667,6312.333,7219,7737,7807,7443,7789,7293,8077,6957,8005,6087,7201,6459,7399,5499,6991,5127,-371.159310939778,400.516389287956,-357.194677187143,372.332035048761,-384.121910517935,339.762506505028,-438.222703520203,345.592924533912,-91.3664594456427,527.71708116037,-116.265323184622,522.014602485823,-81.4131302898978,504.621790003767,22.27728415619,154.558595976721,-3.04801813833744,174.47512048223,2.3596221047214,129.233428402003,-439.422846702418,-471.32766398548,-442.954840445713,-423.231718337786,-473.947668094424,-464.163648740981,164.280019573281,1103.60551386541,793.549419665543,689.951752945492,752.865620779819,521.74481554807,1035.21300084165,100.730067524674,836.103456406345,-879.235091247459,-28.3677257962894,-347.753266338689,67.5353559867142,-1466.47191039738,-446.699165251861,-1834.67332472245,13600,9355,"13600 x 9355",101124,18.0473483470783,20.3369531886595,0.429617132871458,0.284299233010815,0.15438842411297,0.0786330945719673,0.0708825413452573,0.0485381808472766,1.06635860675974,1.76401744393022,0.924250177999288,2.59568916627109,3.78081520707241,2.33432686602586,2.95020967574466,2.63168120327514,16.9809897403187,0.0627971998727403,0.887416525949522,3.38056247775009,1.09095763616946,0.44881097659487,0.938260825754675,318,5.9781347476875,4.74075559974367,3.285644763604,1.75096689767039,2.82094818350477,3.12710174267466,"pop5"
"16113030",2019,2873.333,5207.333,2894.667,5175.333,2861.333,5132.667,2796,5127.333,3064,5378.667,3028,5356,3078.667,5346,3375,4968,3347,4992,3357,4934,2860,4270,2863,4298,2814,4265,3354,6397,4434,5959,4080,5455,4758,5077,5070,4147,3072,4795,3582,3013,3006,1957,-307.094944077973,334.058569243119,-295.371459153076,308.537704580551,-324.296203956405,281.581974813508,-372.025852828513,285.213399698793,-149.971339861862,435.80227405328,-178.529644102112,423.575272992617,-143.132538772061,410.563501709891,27.3190378191931,104.024585484921,9.87221396738778,124.538764049262,10.4453509873653,81.5636826003814,-424.00328548547,-340.433159059218,-418.634605760312,-320.582557432029,-457.751468127344,-338.773812227229,175.744893314517,1137.04349855521,904.520325728783,697.528808603892,591.519821544746,374.557661819975,1037.23506982432,24.3310002522557,1155.80089395372,-682.111503860153,-211.011424248146,13.9376029498167,-47.1698808077604,-1329.6436159488,-583.46495995899,-2025.31365288004,13600,9355,"13600 x 9355",101124,36.9336788826935,59.6656119549612,1.01751071896386,0.622821872156956,0.362832728467077,0.118601914481231,0.179205727621534,0.148760719512669,2.44973368120333,6.06591728966418,3.05033588026086,4.62205444800446,6.52761955618844,2.90692520074363,3.96138355879911,7.3497092678296,34.4839452014903,0.0710398322143679,0.619011146832333,20.5099679601282,2.22196511213955,0.164553981392417,0.705062838830647,318,9.99355839076266,7.5856676661778,5.43926320946022,3.37970167656156,4.4036588812333,4.59438293945546,"pop5"
"16113031",2019,11146,5254,11153,5214,11116,5196,11056,5193,11300,5284,11248,5280,11294,5260,11471,4730,11462,4752,11436,4720,11085,4578,11084,4608,11051,4571,12118,6055,12844,5209,11614,4975,12394,3781,11890,2857,11176,4885,11602,3325,10828,2431,-350.376676605503,394.641542252643,-336.941379335888,364.692234809779,-362.353699355263,343.234552489487,-408.768412818003,328.95798338283,-235.678082218505,448.757163305084,-275.625893457172,435.287213077066,-235.608776301697,428.760155713481,8.420211882252,48.6779495813751,-3.00431368383506,64.1264187633521,-17.0152101093928,33.8859364582838,-263.804734060916,-147.140671813236,-270.551260161061,-123.833931595303,-289.052940065569,-159.383367244096,251.989410911018,1215.44008213225,988.979544199122,696.889601833744,71.7652210771352,269.063268798689,920.23617395694,-511.417678367313,709.004336315424,-1335.56585430737,-253.526156331007,111.48681299639,390.328523858357,-1026.12483038709,-38.4158876964679,-1880.43458188006,13600,9355,"13600 x 9355",101124,30.3163344013291,41.2773525572564,0.63165519560144,0.572945097108501,0.236976385427792,0.0704926624737945,0.0581711562042641,0.18205371622958,1.75229421304537,6.18930224279103,2.37498022230133,2.44530971876112,6.58176100628931,2.37544994264467,1.51672204422293,7.08051501127329,28.5640401882837,0.0613461611695996,0.734454428957788,4.2997508009968,6.66126735493058,0.128558763915895,0.307077689182201,318,8.72804180543191,7.75645632429219,5.32919625832827,3.59903565309013,4.19767888126167,4.30671858235352,"pop5"
"16113031",2019,6843,6906,6853,6888,6841,6851,6782,6848,6919,6970,6890,6955,6932,6946,7098,6726,7075,6739,7075,6710,6826,6462,6825,6506,6784,6465,7077,7738,7677,7458,7157,6878,7817,6786,8001,6206,6881,6714,7317,5678,6733,5186,-254.614533134506,310.385090420649,-244.70172154116,285.340481189473,-266.550178804137,239.389386298147,-343.583151196771,245.519386977337,-145.171719003353,380.485119897202,-185.332647388298,365.955598184693,-132.386972635256,347.148923535219,45.5497095080691,33.6125831020832,17.9265642227704,54.3801778916011,13.0009768989155,16.76696708796,-352.076097115658,-262.598723796976,-345.89979947959,-205.360556118214,-406.040858901222,-251.574092762051,190.198569675815,1349.75074403608,920.845536279444,884.680005438405,147.890009874991,220.736665517463,988.288806309765,-10.6875768163018,1128.42639734543,-794.20379521979,-237.939041949739,54.9054768825265,151.593766425223,-1362.8477115924,-689.423615390742,-1901.7841501531,13600,9355,"13600 x 9355",101124,12.1701376527827,19.2905838376646,0.453937739804596,0.21687729915747,0.147887741782366,0.102942921561647,0.053038843400182,0.0984039397175745,1.07308848542384,2.49713223369329,0.911168466437245,0.703888295557929,2.1165104228472,0.595753728096199,0.814326964914363,3.45826905581267,11.0970491673589,0.0967003452215246,0.630884879130546,4.7812982081405,2.33914797674143,0.107529622617661,0.303576666626722,318,5.2369533464443,4.1859920294948,3.14773748204704,2.49828171637105,2.30332227468242,2.96867379632971,"pop5"
"16113031",2019,3146,5110,3157,5064,3122,5031,3069,5026,3283,5165,3245,5156,3289,5139,3617,4778,3593,4802,3593,4752,3223,4264,3217,4305,3181,4256,3750,6111,4878,5613,4176,5043,5052,4425,5172,3927,3264,4701,4428,3279,3954,2097,-342.488270766086,426.877610092699,-341.559404031107,389.775827643158,-373.812158059812,370.165200203085,-415.306406430019,374.984719395926,-228.356942778113,446.712570300288,-258.992037839017,446.011984815394,-227.998779168346,425.777506322339,-35.224247352342,95.1341362095735,-49.7241074109313,117.474319639877,-57.8911109231335,79.0992743389466,-421.576400429114,-235.005341807839,-419.48446298522,-202.557764239612,-455.118159043848,-234.285066105738,284.585686783445,1096.48861458993,1068.98335379091,530.025564157374,437.093877726734,207.214777038085,1008.48050798822,-410.186684415201,1019.23726172892,-812.002944041755,-318.729252585703,93.6956112422885,342.372222132929,-1187.81851888025,-214.491170348354,-2017.58139649857,13600,9355,"13600 x 9355",101124,33.8633163245125,50.5436296032594,0.844473122107512,0.539743285471303,0.275918674103081,0.215057750880108,0.128396819746054,0.156960761045845,2.1605504133539,6.42604129583482,3.22464993473359,4.10007515525493,3.32398837071318,2.31283374866501,2.96428147620743,9.35089592974961,31.7027659111586,0.0681502181673506,0.669981886744611,11.7899608401566,4.89035243859025,0.154294412527877,0.564211257931027,318,9.60572901264266,7.29842746294202,5.67562433758399,3.35705079790709,4.69284601138403,4.94250621118887,"pop5"
"16113032",2019,11150.333,5432.667,11149,5370,11101,5342,11031.667,5351.333,11521,5506,11465,5498,11523.667,5470,11606.333,5002,11585,5030,11575.667,4990,10951.667,4671.333,10963.667,4736.667,10899.667,4670,12406,6262,13240,5320,12910,4930,13276,4306,12772,3148,11452,4600,11470,2974,10324,2488,-444.035713473396,329.236527149309,-433.356186617809,286.518909184614,-460.711844190872,258.670509171458,-509.425868087134,252.180715486301,-206.378354715598,447.44797046731,-242.852506421667,431.67548268499,-197.916858158492,423.542681021597,-55.3898055935124,121.644985593971,-75.0231240631231,136.678348338017,-73.9550413700603,107.844145511951,-437.957631322802,-223.461571599906,-441.900774305624,-176.964835442499,-472.953150188845,-233.976308349486,253.677832414911,1123.3883433262,993.016547414891,639.118596600092,841.450950092843,313.809393833013,1204.83560801251,-41.4444883029783,1077.2970510789,-919.410435846712,-85.6828068686872,-179.327877487233,227.055026029681,-1277.98803029392,-459.79334966613,-1819.1830610461,13600,9355,"13600 x 9355",101124,53.2468323389558,64.8635998718857,0.959883695596285,0.606964261698353,0.49154897947064,0.268149817165045,0.157741525256083,0.174320636050789,2.6586089152372,7.23949804200783,5.24021671413311,5.91897076856137,11.2943435089593,4.56378010165738,5.46824898639296,10.8631653020054,50.5882234237174,0.0525539094933062,0.820904674488087,12.625845496618,1.00907796368815,0.297631967015907,0.867823014553521,318,9.287667138853,8.66229374119053,6.57834974224698,3.73561743559133,5.736404750079,5.6738005609082,"pop5"
