"accession","year","veins_to_blade","distal_lobing","proximal_lobing","ln_area","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x1_adjusted","y1_adjusted","x2_adjusted","y2_adjusted","x3_adjusted","y3_adjusted","x4_adjusted","y4_adjusted","x5_adjusted","y5_adjusted","x6_adjusted","y6_adjusted","x7_adjusted","y7_adjusted","x8_adjusted","y8_adjusted","x9_adjusted","y9_adjusted","x10_adjusted","y10_adjusted","x11_adjusted","y11_adjusted","x12_adjusted","y12_adjusted","x13_adjusted","y13_adjusted","x14_adjusted","y14_adjusted","x15_adjusted","y15_adjusted","x16_adjusted","y16_adjusted","x17_adjusted","y17_adjusted","x18_adjusted","y18_adjusted","x19_adjusted","y19_adjusted","x20_adjusted","y20_adjusted","x21_adjusted","y21_adjusted","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42"
16118092,2018,0.0560469687792324,0.173805806483043,0.913948685316934,3.02633344512665,9598,4611.333,9618,4592,9600.667,4553.333,9568,4551.333,9711.333,4712.667,9692.667,4698.667,9721.333,4697.333,9793.333,4512,9752.667,4526,9775.333,4492.667,9608.667,4056.667,9607.333,4084.667,9584,4052.667,9824,5392,10476,5140,10476,4952,10692,4788,10960,3872,9732,4324,10136,3300,9528,2750,-290.31213822635,298.592427080034,-270.773125615021,271.185691796626,-299.910805721215,228.996050423231,-339.218800951677,233.809866647728,-133.152923613227,394.204320589892,-158.444823764873,381.65730252038,-124.631429712509,373.757694058213,-79.7762454103069,137.391519728909,-125.078264351719,163.003746798878,-105.450084641765,118.352578250149,-399.760696853773,-363.704702834289,-395.182163112406,-330.096216293938,-429.990607159682,-363.032151191971,150.492203946355,1177.67295365111,870.75787138647,734.266631940254,829.359312563473,510.581996507529,1050.24504451293,267.888544822772,1167.40675948157,-880.994113799248,-194.149536919452,-72.7872762980119,61.0444443575269,-1380.11751272142,-783.473990194308,-1900.62935167683,-0.972717877129641,1.26343815775467,1.65055456009956,-0.934099775679082,0.526842330815443,-0.296390055820256,0.602826926679352,-0.890914929286117,-0.480084042155203,2.08675666210954,-0.8882556126814,0.644248358816258,0.989903241725647,-0.712970137742092,-0.610407675059182,0.516076291439439,0.347055536951738,1.01140136217218,-0.454688384836187,-1.605929760839,-0.0533312855451081,-0.164895391838606,0.51612669463281,0.652093768074934,-0.0576614957249673,0.312131953878153,1.05948716829884,-2.18305193137213,-0.322100636083397,-1.38126774456406,-0.334278423420103,0.671132034211769,-0.833151426640644,-0.912448666624768,-1.50248686475307,-0.317307227475863,0.830877789225869,0.710460719511257,-1.13584300149982,-0.925498542071781,8.3340001566512e-12,-1.23634436022257e-12
16118093,2018,0.0498217305248208,0.832499676592981,0.91780903801355,2.92936565320507,2826.667,4830,2842.667,4800,2829.333,4772.667,2794,4770.667,2949.333,4942.667,2934.667,4932.667,2953.333,4928,3093.333,4702,3067.333,4716,3072,4689.333,2897.333,4280.667,2893.333,4308,2875.333,4282.667,3019,5410,3651,5146,3615,5034,3839,4754,3851,3998,3519,3958,3447,3682,2959,3002,-348.699307239838,421.627822039042,-334.935163843124,378.122251896267,-359.225250013427,345.321336628287,-406.338619039883,351.33714614501,-159.238029164993,540.249623238369,-181.039990919445,530.646648557946,-157.552566211736,519.916055540057,-28.175553753487,187.405689671414,-59.0543780433098,212.248071082131,-59.4282061347849,175.916586672085,-390.012741814076,-320.55129305366,-388.595639356459,-283.504375193537,-418.552815455174,-312.523254259814,47.1649525879928,1139.85120595519,816.449654450856,636.681635262669,741.511399923521,497.710937068164,968.50272482493,73.3691798169711,799.153344698649,-927.145861021594,351.266492483509,-898.603486954181,188.652465556938,-1245.16119539232,-621.852773536666,-2022.91472369851,1.00552539749055,0.792910741978748,-0.187683805744465,0.53961246086301,-0.0727776147743773,1.46244438360445,-0.535333300258913,-0.172101356011968,-0.722300633342482,0.115070111443702,-1.23949817723736,-0.0659974935915687,0.320646354120287,-0.908475884412615,0.751376317922566,-0.521134552866225,0.421842940941901,-0.875396363174741,0.821140376086634,0.410342949832093,0.332102767584898,-0.734334117213909,-0.325016298081526,-0.385417605209115,-0.813755095523261,-0.925926658771322,1.11572610657462,-0.389823054256522,0.305681285305172,-1.21422289868196,-0.469169132812613,-1.39259899955865,0.625681448914726,-1.40988267071058,0.747662023826528,0.0426621999029031,0.30400881759669,0.249032733714458,-0.35710782742064,-0.917064637659002,-1.46160861191902e-12,-2.8652635819526e-12
16118093,2018,0.0594655119408855,0.723136307482377,0.904337778725383,2.68603921031012,6349,4676.333,6360.667,4659.667,6352,4632.667,6327.333,4626.667,6439,4770,6422.333,4758,6446.333,4754.667,6589.667,4586.667,6573.667,4593.333,6573.667,4564,6429,4154.667,6425,4184,6402.333,4156,6466,5092,7034,5012,7006,4896,7222,4660,7342,3932,6910,3956,6914,3620,6490,3048,-324.330311974731,432.770694547182,-312.772770951647,404.353995305676,-334.576805628765,367.570579069635,-372.853565439335,367.029651243191,-160.581869751598,540.26094922824,-189.111812705082,528.214202396878,-154.948288116787,515.258621250255,-0.624058156975683,220.171757064952,-21.9080836899807,235.341911071202,-31.7538960675559,192.219629429415,-381.823341273377,-360.98013779694,-377.85790685125,-316.51523011928,-420.578920881403,-350.069549718623,-12.8079226644457,1004.56864889963,795.353226291635,696.308192696522,715.254425563148,535.17561423966,953.579899040737,115.731508931036,885.633299175046,-994.776060036666,258.608236201945,-814.490180429556,151.708027143951,-1309.78455472303,-663.607559263525,-2008.36024254937,0.699031900896891,1.0749456784043,-0.00634722437832351,0.64064396834961,0.00420910052012102,1.87903480283307,0.731188570682728,0.287555518729829,-1.38749845474026,-0.520915374405836,-0.985957244805027,-0.557049122535028,0.248240944742286,-0.601997133113074,1.30762516219241,0.252766471275253,1.74646261298296,-0.407835392437573,0.229089226898976,1.57969812899592,0.535049761191042,-0.108607975216584,0.350721472106362,0.301091017685148,-0.179681222462496,-0.988023355160587,0.699152815692326,0.632741688721145,-0.61719360423687,0.475837673940205,1.06358603993012,0.735329194637579,1.33523932423546,1.33825457532762,0.276553642841649,-1.18252799162644,-0.269516539921805,0.435565542667778,-0.0437851196426937,-0.641428008947456,8.1468165546994e-13,-7.63833440942108e-13
16118093,2018,0.0492201715213377,0.684902950083078,0.957060966748559,3.12655462452919,9483.666,4794,9491.666,4761.333,9473.334,4739.667,9445.334,4741,9577.666,4827.667,9547.334,4817,9580.334,4808.667,9781.666,4500,9763.666,4518,9763.666,4490,9387,4152,9394.334,4183.333,9359.666,4154.667,9876,5414,10464,4778,10410,4610,10572,4274,10416,3572,9876,3794,9678,3332,9030,2888,-366.830558076728,454.331123337843,-351.888990533217,415.859551533744,-370.740122593996,386.575416644436,-405.021068974215,383.733597225398,-257.825079122772,510.280121574202,-293.030416875542,492.465777399898,-251.549890101951,487.58757942958,42.6240628357275,144.119229079457,17.8533872818794,163.150835321885,22.3171078574291,129.082393924781,-382.100249026352,-342.219926308481,-378.171813583043,-302.926947701462,-415.783517595048,-343.332455058695,11.6944822893676,1271.24908814115,828.521976130335,591.146908493466,789.600876889219,378.127656143707,1040.27579187906,-4.86782872015028,962.377755667911,-883.881624097046,269.95260130332,-699.853592691322,102.691440920369,-1293.54775695636,-614.967776571759,-1937.07914671603,0.607912806684061,0.61757704911119,0.521758526809854,-0.170730371405508,-0.987777781730378,0.854851351468778,-1.49610949721607,0.753760999621261,-2.40009896560785,-1.34935721054649,-0.584456267740378,-0.0793225155512321,-0.0322356699298265,-0.0200475172104929,-0.635992982051159,-0.30614759099555,-0.827247095225755,0.420348267322238,0.701300768966762,-1.66580569652801,0.424984216730512,-0.707512781515665,1.17700489640498,0.320972829504632,-0.756747704033441,-0.306925329927696,-0.275041468171801,0.511802998010062,-0.946805811703423,0.181022246545924,-0.529273659215516,-0.327631174652659,-0.0181865678082969,-0.875748407059124,0.902219437871748,-0.651725564799369,0.19008785032155,-0.155923647800866,0.358050748663384,-0.689149418560881,-1.02462482942656e-12,-5.98632254877884e-13
16118094,2018,0.0542276697858836,0.70307885873475,0.908613640647839,2.30413453775298,4945,3862.667,4938,3846.667,4920,3835,4899.333,3851,5093.333,3850.667,5074.667,3850.667,5086.667,3836,5016.667,3666.667,5007.333,3683.667,5000.667,3663.667,4681,3576,4703,3597,4671,3595,5447,3979,5539,3519,5451,3495,5407,3223,4967,2895,4807,3183,4591,2955,4047,2975,-391.842187642632,388.160308993535,-382.023232897788,357.011246497835,-393.02947878572,318.436182825332,-441.822829093243,315.555133454507,-168.12619532699,553.703947145299,-194.420917110086,530.744968285991,-159.476311713822,524.843492978964,-49.8072748357145,200.205507130427,-83.8658612351412,212.672621758083,-68.6564450892029,176.299591181737,-411.140642484361,-340.383536943075,-405.979101544545,-283.741155482138,-448.597398948404,-325.918202897979,172.234928369068,1169.49274532518,867.630014586114,634.651538576657,773.184497373586,492.603779955981,1045.75893706479,55.318909345678,829.369109640122,-947.928676797683,249.740833802949,-739.022470002321,225.900014922299,-1325.88285788172,-565.030459051273,-1966.82307345028,0.7078859004169,0.436465518969141,0.248021017556281,-0.0499164567894433,-0.196650108939961,1.17216674545601,-0.251848223239166,-0.505046382251837,0.182658986983095,0.701949001125948,0.0440654999910759,-0.540447030954738,1.01158679071221,-0.491302225277342,0.518351723983311,-0.879054355933719,-0.351090788130272,-1.18641692332478,0.402441995628664,1.28472837111594,0.196666845062917,-0.762813374362981,0.663657727121415,0.597266654267594,0.328583343972085,-1.00776051665298,0.386700239758824,-0.260728069310459,1.0121175998673,0.904518657054925,-1.34546927869707,-0.637912112530428,-0.736820508369931,2.26478885208866,1.12814461705299,-1.16271894459219,0.978926544263757,1.05413397741613,1.27606382809375,-1.11664837766605,1.00437713701496e-12,2.41184849869569e-12
16118094,2018,0.0637788061128909,0.875744012060743,0.938047692360037,1.91467164573381,8786,4328.667,8795.334,4309.333,8784.666,4286.667,8762,4282.667,8846,4394,8827.334,4377.333,8850,4383.333,8950.666,4242.667,8941.334,4256,8940.666,4229.333,8782,4039.333,8782,4055.333,8762.666,4040.667,8891,4743,9248,4542,9257,4431,9347,4287,9332,3789,9203,3792,9110,3639,8768,3345,-331.321512413637,382.997350824092,-315.69465006364,336.470123239419,-346.389219133074,288.12056286444,-398.944336407444,285.546966726823,-176.504798387812,513.974690850574,-223.619441733658,481.524487385766,-170.490891557817,488.634239128379,17.4961722492881,140.730208732371,0.153260634036287,173.646127991348,-9.00768292980911,113.354823821214,-423.350641180815,-272.087806281041,-418.763177969043,-235.798561441066,-466.81917766904,-263.518814633983,25.6227440314045,1292.63160363941,777.696512925445,734.390192424556,766.283687116258,480.053108290611,929.123520435164,127.64542416462,752.317560931272,-997.556574718552,460.595673761184,-953.765919166143,205.796821166256,-1274.11719302997,-654.180423804513,-1842.87504081287,1.18314200313416,1.18042671950677,-0.802839763124891,-0.256142693188895,-0.480120628589892,0.944488855635263,-1.03396104167104,0.372238941943718,-0.0984782476403377,0.735153422160237,-1.52500997807735,-0.63629740227834,-0.16368974264425,0.962354766716734,-1.66566615032039,0.233988779538441,-0.616270704152423,0.751674004409812,-0.23821387026673,0.540121413490087,0.555674872237289,0.253751528635058,-0.168335887292017,0.824774711673351,-2.15305800471369,0.902282345595184,0.710141125713799,1.05077271335429,-0.95410110886144,0.612218084949906,0.476881769363651,0.947989042578841,2.95620999235877,-0.406389615628868,0.842997887549299,-0.723128878608289,-1.55480581311509,-2.23618613927604,2.7540363131223,-0.501339540260389,1.52389212360049e-12,-1.25766064229538e-12
16118095,2018,0.0790393126034724,0.750083241161899,0.956666123981124,1.66404004741404,2929.5,4060,2944.25,4042.25,2929.75,4028.5,2907.75,4028.5,2994.25,4095.5,2976,4089,2997.25,4084,3083.5,3963.5,3068,3980.5,3067,3954,2939,3759,2938.5,3781,2923,3762,3079,4332,3377,4140,3365,4098,3485,3942,3461,3554,3217,3578,3211,3420,3013,2976,-346.925037828719,467.236966707976,-315.799483099605,419.327868350563,-355.428801131931,389.72008215283,-409.517034726236,396.08849012328,-177.457237456795,535.772324731214,-224.207460861523,525.074594144748,-173.410509769398,506.630510629129,3.75844418831144,185.407449921616,-29.4281324123284,231.689736041852,-39.5577253582948,166.827473211003,-410.700155099617,-275.538405455908,-405.5610251654,-221.305435316819,-449.168632990414,-263.531167805449,99.3657753672524,1092.68799152929,776.436651766197,534.382244924697,734.776109134806,434.596566955812,984.645035858735,16.3250489028178,813.324131367909,-930.647353065369,220.383803835184,-801.010573472037,159.895719248955,-1187.72559438466,-455.424434867081,-2222.00881882661,0.785052266087457,0.108794942265433,0.100811868888577,1.13209913837395,0.628426404969505,1.55680963842548,-0.946059473845373,-0.0444661192441543,-1.0127283162437,-1.14015365873871,-1.32757991297049,1.3307132408094,-0.178357161579701,0.785362261406573,1.4016888341945,-1.37482843735518,0.119432214241295,0.243626832512713,1.56607933044949,0.320728339102316,0.496530808485498,1.18630435375253,0.504642050427646,-0.251885450859381,1.18359083823626,1.54105505320411,0.563732787081177,0.0521879686924498,-1.52597082419967,-2.42907776808851,0.250707718278117,-0.161299201532975,2.07769124751724,-0.668582882153733,0.873781485354456,0.338456087051997,0.0729854735974934,-1.832891929429,-0.410294900514217,0.265381163365065,1.47437617670221e-12,-2.75690581474919e-12
16118095,2018,0.0822097323270084,0.827904509597853,0.913532757561757,1.63523094653761,5929.75,4085.25,5949.5,4067.5,5943,4052.25,5921,4050.75,6075,4198.5,6058.5,4189,6082,4188.5,6087,4028.5,6066,4037.5,6076.5,4015,6006,3795,6001,3813.5,5986,3789.5,5998,4353,6343,4308,6343,4218,6478,4110,6508,3657,6352,3654,6319,3477,6127,3132,-394.93615200338,422.395250228835,-358.739399127522,366.786781948006,-384.285440148032,334.179811535577,-438.355652260389,344.779553706219,28.8507454369029,601.857005923293,-17.1153008650513,589.592360477889,39.2826609398011,573.195724579093,-52.0689443692846,183.777304539719,-96.9385573342794,219.074164268907,-86.1384935286099,157.979747858534,-398.50435132747,-327.457345550073,-398.614750950116,-279.572653078903,-450.332729974033,-327.805016242586,-57.1366556994903,1024.53923411432,746.491229735862,692.925033110676,688.317516351724,475.695100381783,944.353959384096,127.758611030904,723.956246260228,-985.023288165904,345.48523908401,-891.429849391027,151.425960761276,-1297.318355517,-534.997130366227,-2005.92917575826,0.950859896778461,0.895969223903077,-0.533202888151408,0.995198604189888,0.139125478204124,2.48212159065377,1.1636295748288,0.333482836224695,1.67399204802627,0.528205714209486,-1.07849905935813,0.226906204115528,-2.33450024301154,-2.4774397002432,0.990277059891485,0.381617600755246,-0.875913846887911,-1.9324898319656,1.74643871164219,0.135687030478506,0.977095265821842,0.743256995952205,0.242964253022119,2.0304363254381,0.976613087102955,1.92045697396295,1.18180296200925,-0.785698455261215,-2.96925390945374,-1.14441199860983,-0.449836285517637,-3.16721121815045,-0.298622076947583,-1.35455218739501,0.617471051925756,0.166662493270126,-0.33996322774958,-0.624165855649849,-1.60054930796437,0.49604984263657,2.95163893326844e-12,-8.10018718766514e-13
16118095,2018,0.104266117682693,0.758248357000381,0.908036972334674,1.01525723439933,8366,3979,8380.5,3967,8373,3949,8349.5,3949.5,8426,4028.5,8408,4019.5,8430,4013,8478.5,3914,8466,3925,8464.5,3902,8372,3722,8369.5,3739.5,8354.5,3721,8474,4149,8664,4077,8654,4005,8736,3923,8764,3611,8578,3615,8560,3461,8368,3285,-340.033448150156,467.162427461617,-294.49938142221,420.622564339774,-326.826730184933,361.416191040334,-407.492263087238,371.655323585135,-115.671865594497,615.706117557526,-180.859656084533,591.268700299683,-107.529617253402,560.931599855637,23.4358888150131,202.761262293218,-15.5801103462367,245.135816299805,-29.078276674387,166.55293795513,-412.556819171912,-419.16686771592,-414.813613972884,-358.055537513713,-473.124384174975,-416.263229242295,93.1444701905691,1012.86043757752,720.698622080576,696.282715171858,660.195004024314,452.207019318833,912.572858815703,140.37750275428,895.797785186063,-943.142902079272,257.354099667086,-861.954861986392,139.60233992639,-1385.23416245528,-584.734902588353,-1921.12305451747,0.759494512670671,0.919294053966526,0.310750287784322,1.0721373580993,-0.951594052944523,2.35712595018695,1.41577636586905,0.213061779549195,-0.558823723489558,0.259960890704733,-0.785929609579312,-0.821947661596977,-0.495069008843867,-0.391673191029981,-0.11323995901908,-0.0323411286579476,0.874604060516144,1.04672522087689,0.684683700143282,2.95692983072571,-0.619152210529069,2.82808703006451,-0.18319731745144,1.55540072076366,1.73816964869859,2.56411709381055,-0.201952244595292,0.275960700617885,-1.98688968308951,-0.96700880677649,3.22025860639311,-1.63930191810341,1.1497891328417,-0.200555727148468,-1.77553070452867,-0.559364178103019,0.502227594843182,0.226399755154647,0.923884387198441,0.561903778992778,-3.01758618093118e-13,2.27551311127172e-12
16118096,2018,0.0584602224858207,0.888492729341407,0.874158075073104,2.68074730143158,3793.333,4263.333,3806,4246,3792,4219.333,3754.667,4218.667,3901.667,4365.667,3877.667,4348.333,3913.667,4348.333,4072.333,4144.333,4036.333,4155,4057.667,4127,3780.333,3925.667,3779,3955,3755,3919,3953,4738,4478,4555,4427,4426,4661,4222,4655,3673,4493,3643,4313,3283,3758,2677,-353.048452893052,363.469311775678,-337.511048606824,333.485754279383,-365.669282589272,295.384165523526,-423.868796056976,303.298910436995,-160.093349542906,496.591346889845,-201.560634194631,475.396712733792,-145.593138321131,466.766140073234,52.170802720844,111.578706741176,-1.23940652570727,136.792759359585,25.214885765116,88.1479115374085,-454.210352736255,-158.367438697491,-449.25046618479,-112.44524120266,-495.192702761014,-162.659021969122,8.97405257092108,1063.13335951994,781.294623034968,652.769404196521,671.081118513844,464.445855252268,985.96326328177,91.1979896754755,845.019114229353,-760.867893618646,585.973238914804,-768.669896540722,219.830032941727,-1285.19199197294,-788.28350156079,-2094.25684399327,0.978683676583277,1.28005736837578,-0.412383932605246,1.57794619743798,0.266365395991434,-0.78399973574804,-1.93177513487324,1.51952732995699,0.432776381854788,-0.444054838544777,-0.809503410505876,-0.711116059194545,-0.130370377779199,0.242540751379161,0.972352446960725,0.245304240474407,-2.04989560794178,-0.988816050590576,-2.08049680608892,-0.959768289962141,-1.48983263446729,-0.0181971660790457,1.4478554705035,0.169390453179163,-0.219657478748729,0.942969553671019,0.477740761385074,-1.11563388263593,0.48866882169777,-0.530750559781082,-0.144246710707786,-0.3081407706198,-1.71720866813815,-0.535505233348003,-1.34696046842822,-0.413896215087525,1.46343090846205,0.98789350257351,-0.959689510037631,-0.311086605678857,-9.37250277388557e-13,-4.05364630751137e-12
16118096,2018,0.0707243445881294,0.887207437452278,0.902702397864844,2.35909511287592,6696.5,3654,6723.5,3637,6722.5,3609,6677,3598,6760,3798.333,6744,3767.667,6781.333,3787.667,6910.667,3601,6877.333,3606.333,6901.333,3581,6746.667,3310.333,6742.667,3337,6720,3311.667,6716,4066,7188,4022,7180,3934,7464,3706,7456,3098,7308,3074,7268,2894,6956,2350,-320.988042620117,375.240186152139,-284.258918131924,330.970472042743,-301.674548889649,283.555231507879,-385.804325027726,290.223580702697,-131.244331959843,586.934295782974,-175.8564830482,543.362944882726,-100.673151769764,556.69545912907,16.2500466104834,164.325077166181,-37.8747126887286,192.156268385869,-10.9589646702679,135.290922720274,-427.756422602982,-241.742378030035,-419.655477597408,-193.807174909331,-472.700356434624,-224.501998656531,-56.5294904512534,1070.23778803633,727.534471480505,730.152633063179,664.477258810649,583.85715686046,1023.23053263622,33.9299888848413,668.561015820705,-1003.34896525627,401.514381139208,-961.473931519668,232.034469862757,-1247.45957356406,-607.626950468046,-2004.59798338145,1.08914835278275,1.10645619788907,-1.29163031463466,0.606711959694773,0.294357525475149,1.61935482136034,-0.47215457879685,1.21604874498871,0.814828687506661,-0.109534689433285,-1.32989460760294,-0.0589073660525104,-0.273193289108179,0.305567928499129,1.39450791694565,-2.22165099350629,0.168756419939224,-0.886069052694757,0.593204947667971,2.65278837872433,-1.98370895555453,0.815514013298557,1.40714184032662,0.878505393865169,-0.914300884787821,3.53066596919942,-1.47387773982119,-1.91172921221351,0.795813375746211,0.83086355683133,-2.38537254517883,-2.18120523717391,-1.02778689536717,1.37767438669995,1.06107502954254,-0.505476874808744,0.633401585714761,1.05682656586114,0.169064715770549,0.120197797569546,-1.77080572427712e-12,9.9475983006414e-13
16118096,2018,0.0563025845670449,0.80039273517869,0.939966910375638,2.64751642114005,9711,4343.667,9722,4326.333,9705,4304.333,9673.333,4306,9796.333,4430.333,9784,4419.667,9810,4415,9966,4222.333,9941.333,4237,9952,4211,9669.333,4052.333,9676.667,4085.667,9644,4047.667,9884,4795,10400,4627,10392,4519,10556,4255,10500,3579,10280,3663,10168,3427,9520,2899,-352.733808838585,335.043574989476,-336.624586030502,305.888840454999,-366.320607012453,271.93218205565,-417.441529576488,277.747362164677,-206.010053196992,467.004531548213,-227.032774093671,450.944215777283,-185.384743122263,440.828045606072,48.3033743371441,113.454919233252,9.79796585452542,139.63501532873,24.5153146422228,96.4783951102454,-448.875818370989,-132.674569279262,-433.718889845698,-79.4114593641589,-490.361837231883,-137.738877878844,-28.1560802260875,1048.96040507533,790.981313101665,726.118143656883,767.400004222312,551.998453192192,1007.02629534216,108.313984581695,849.827691408061,-980.963295866088,501.800257326588,-823.280680312014,297.197336646469,-1194.46552957702,-804.188825335535,-1985.81365649732,1.00958738061077,1.37898811557562,-0.897435324573411,0.367720503869365,0.880417556562558,-0.810950561380459,-1.06216202256991,1.37872853205658,0.538482166074324,-1.26618852023472,-1.58072018310062,-1.5972623693908,0.702866931793083,1.15824331087247,0.421500089572826,0.091424395261084,0.059704592689681,-0.718561310930895,-1.52450492886831,0.519452300498748,-0.709095445900757,-0.0919063826960885,1.39658100081837,-0.090989899725551,0.559273736612739,-1.56110428436473,0.341328928041758,-0.954228794699274,-0.613748050735265,0.106153562161815,-0.297900003571708,0.170118917385537,-0.78546391457178,-0.346453243015611,-0.242513056428863,1.26413571938264,3.12040453979277,-0.861706045281914,-0.611441197290856,-0.297643674474701,9.08939590260616e-13,-1.48681067457801e-12
16118097,2018,0.06395029014948,0.56130415401546,0.825927548435695,2.93371872789632,3790,4066,3805,4038,3796,4012,3747,4011,3905,4196,3883,4176,3917,4177,4087,3938,4063,3957,4068,3926,3851,3548,3846,3577,3817,3541,3949,4733,4669,4469,4541,4345,4809,4081,4913,3273,4285,3441,4397,2901,3881,2425,-357.881427875674,375.126213405887,-344.939186486182,333.183900871337,-364.019677569642,300.299153294488,-430.743316962893,311.897097947313,-167.537162719342,521.0438709751,-202.663468727333,499.73383629153,-156.284502849589,492.101480277642,11.1034180124348,122.99967768929,-16.4249806697238,155.114539297897,-17.8389726850227,111.747017819538,-412.091416577214,-343.569905794618,-411.206169713772,-302.915007451659,-460.056617910533,-344.075419186932,34.1086195333972,1237.75078948936,940.858588232436,689.336280947498,734.468508151573,554.993336271565,1028.16564825001,126.075232049654,955.609009940156,-997.319262548929,148.259938180365,-603.432941491788,157.405642761109,-1365.45091655409,-668.292472314564,-1874.63897360009,0.246799775047539,0.988193027053115,0.197789214209405,-0.660766285954839,-0.59447551283741,0.856480409082176,-0.411639386365498,-0.577085101372635,-0.309145369837569,0.106201146345223,-0.101148975953555,-0.891429863485775,-0.670170854580091,0.295641227425892,-0.265249735655548,0.210428019911158,1.27333506959339,-1.50019224171861,-0.62030245540549,0.186586489813331,-0.524442595440619,-0.0494242125438072,0.12773835261366,-0.90762258399536,0.50064360525153,0.212285827402111,-0.080144454526562,0.420387594898381,-0.0316698512632638,1.31169626758024,0.41012987484116,-2.38968256856321,0.691371286779364,-1.93022062244932,-0.432598996867821,1.64686758394931,0.573699145244444,-0.936973594163769,0.957098740906171,-0.29355348619885,-1.02362562870439e-13,-1.13331566353736e-12
16118097,2018,0.0599988422441269,0.711482881531105,0.902283382088774,2.75660141977717,6963.333,3997.333,6980,3975.333,6963.333,3949.333,6927.333,3944.667,7022,4089.333,7007.333,4065.333,7040,4078,7198.667,3886.667,7173.333,3899.333,7181.333,3867.333,7006.667,3510,6998.667,3546,6974.667,3508.667,6962,4603,7685,4408,7667,4267,7895,4042,7895,3274,7439,3283,7388,2884,7025,2563,-300.198524484808,373.23561575857,-282.241524551629,336.0331988735,-314.375597651976,302.807127940108,-368.57509316995,306.593696895464,-186.94604893845,490.895918421077,-215.554890331064,460.013656431489,-163.882632052433,468.951056557417,12.4118457891974,141.352566391063,-21.0187479953341,167.419424689514,-18.732048803703,118.104253949345,-380.552847540022,-354.607624713536,-381.658123967723,-299.423413321827,-427.898881888411,-347.112100399215,-123.267186991533,1262.30038596851,879.967551032444,762.642489625528,811.911715671965,561.075209096482,1079.99200233856,163.600574903388,853.158831663872,-963.255230192019,186.746398607319,-815.36769363796,-5.93079040188339,-1385.74135838882,-633.355406334447,-1749.51775484808,0.60813057900878,1.53217688104218,-0.0422581165799876,-1.33688804744072,-0.98460922860095,1.44090845989047,-0.17007070699392,0.577467724616838,-1.07276950873459,0.590982494350682,-0.63012653944783,1.05017382723964,-1.48102505528231,0.644098221001712,0.852611061966872,0.0977967564476292,1.07852109125775,0.170795703257279,1.58208120159966,-0.29611451894668,0.0201530561297192,0.580066597992988,1.19327138612813,-1.03840938164367,0.235345445953351,-0.456077989518344,-0.76242504507871,-0.349642498443991,-0.25772357327107,0.529216998712005,-1.08173041868036,0.092975051338244,1.87159130974501,-0.0308566184807659,-0.0812006412550537,0.639237780990866,-0.667084798172661,1.31742473954497,0.371010347954756,-0.0682981106706966,-1.67954539165294e-12,-1.03028696685215e-12
16118097,2018,0.0630520400232789,0.740140172538984,0.938922768999972,2.74635254443725,9785,4055,9804.5,4033,9786,4007.5,9748,4003.5,9880,4135,9849.5,4113,9888.5,4110.5,10053,3913.5,10026.5,3926.5,10033.5,3895,9811.5,3578.5,9807,3601,9782.5,3568.5,10010,4612,10598,4264,10570,4160,10774,3908,10690,3204,10302,3276,10182,2912,9810,2560,-375.881527681883,413.969252462045,-349.387697468295,378.523666081379,-380.335087673035,342.590747778382,-437.838977845325,341.353382538413,-223.348036696417,522.067330031481,-271.857538246764,492.888719047057,-213.668288240707,484.250311649791,8.40079020144118,168.118835446248,-29.7215620304226,190.94119866488,-23.1692900831046,142.811723098127,-395.854037373192,-304.133996208263,-399.784198303636,-269.818469128831,-440.609364875523,-315.499816831229,31.4475711699672,1221.30497902919,869.868603955992,625.582159292386,814.831429344003,473.084735445297,1089.25946694379,69.4986837383946,875.014856001286,-976.019708832122,302.013446083741,-819.383182017211,76.3818689656498,-1350.36669630768,-525.762426147575,-1831.76385497773,0.868387134311957,0.691079344620408,0.176589582917516,-0.792717967296561,-0.864618245961798,0.959901870362979,-0.144637968821813,0.502559083972734,-1.15985277069819,-0.309778840638024,-0.0879831516529525,0.372391551860057,-0.502951476513992,1.01949955761713,0.588768501560495,-0.307558121065423,-0.705097679355813,-0.410940284109002,0.624370655378708,-0.275980282296167,0.245133164099399,0.836800322373211,0.799865677671115,-0.616878496347488,-0.271608066979692,1.50058056103997,-0.739956226267314,-0.253362200858984,-1.2343536501348,0.493934764561092,1.35857960509968,-0.179624241664875,-0.56052581422632,-1.62267994360984,-1.12451689844793,-0.850598918621694,0.459084095801407,1.85849301625288,0.927808134514252,0.105669062640349,-1.15885079310374e-12,1.71596070686064e-12
